,genres,release_date,price,id,game_name
113612,"Indie, Simulation, Strategy",2015-10-16,12.99,396090,Rogue State - Rogue State
113613,"Action, Indie",2015-10-16,3.99,396590,CMYW - CMYW
113614,Action,2015-10-16,4.99,406480,XIIZEAL Original Soundtrack - XIIZEAL Original Soundtrack
113615,"Adventure, Casual, Indie",2015-10-16,2.99,406150,Refunct - Refunct
113616,Simulation,2015-10-15,19.99,258658,Train Simulator: NJ TRANSIT® ALP-46 Loco Add-On - Train Simulator: NJ TRANSIT® ALP-46 Loco Add-On
113617,Casual,2015-10-15,9.99,388450,Spooky Bonus - Spooky Bonus
113618,Action,2015-10-15,12.99,403460,SkyScrappers - SkyScrappers
113620,"RPG, Simulation, Strategy",2015-10-15,7.99,382400,Dungeons 2 - A Game of Winter - Dungeons 2 - A Game of Winter
113621,"Indie, RPG, Strategy",2015-10-15,7.99,392620,Lucadian Chronicles - Lucadian Chronicles
113622,"Action, Adventure, Indie, RPG",2015-10-15,4.99,403220,Soundtrack for Secrets of Grindea - Soundtrack for Secrets of Grindea
113623,"Casual, Indie",2015-10-15,9.99,375820,Human Resource Machine - Human Resource Machine
113625,"Indie, Simulation, Strategy",2015-10-15,19.99,403190,Planetbase - Planetbase
113627,"Action, Adventure, Indie",2015-10-15,19.99,324390,The Body Changer - The Body Changer
113630,"Casual, Indie, Strategy",2015-10-13,24.99,397460,The Jackbox Party Pack 2 - The Jackbox Party Pack 2
113631,"Adventure, Casual",2015-10-13,9.99,361360,Goosebumps: The Game - Goosebumps: The Game
113632,"Casual, Free to Play, Indie",2015-10-13,Free to Play,402840,Crusaders of the Lost Idols - Crusaders of the Lost Idols
113633,"Indie, Strategy",2015-10-13,14.99,349840,Ancestory - Ancestory
113634,Adventure,2015-10-13,24.99,376870,Minecraft: Story Mode - A Telltale Games Series - Minecraft: Story Mode - A Telltale Games Series
113635,"Action, Adventure, RPG",2015-10-13,Free,397550,Deus Ex: Revision - Deus Ex: Revision
113639,"Action, Indie, Racing, Sports",2015-07-07,3.99,399730,Rocket League® - Revenge of the Battle-Cars DLC Pack - Rocket League® - Revenge of the Battle-Cars DLC Pack
113640,"Action, Indie",2015-10-13,14.99,265750,Secret Ponchos - Secret Ponchos
113642,"Action, Adventure, Indie, RPG",2015-10-13,9.99,409210,Terraria: Official Soundtrack - Terraria: Official Soundtrack
113643,"Adventure, Indie",2015-10-14,2.99,376110,Black Island - Black Island
113644,"RPG, Early Access",2015-10-13,9.99,367820,Decromancer - Decromancer
113646,Simulation,2015-10-14,4.99,326010,Rebodied dia. 1/146 HTV 21t Coal Hoppers Wagon Pack - Rebodied dia. 1/146 HTV 21t Coal Hoppers Wagon Pack
113647,"Action, Massively Multiplayer, RPG",2015-10-14,49.99,400822,Golden Rush - One Hero Set of Artifacts - Golden Rush - One Hero Set of Artifacts
113648,Simulation,2015-10-14,4.99,326011,EWS ZCA Sea Urchins ex VDA Wagon Pack - EWS ZCA Sea Urchins ex VDA Wagon Pack
113649,"Indie, RPG",2015-10-14,29.99,230070,The Age of Decadence - The Age of Decadence
113650,"Indie, Simulation",2015-10-13,9.99,372950,Professor Why™ Chemistry 1 - Professor Why™ Chemistry 1
113651,"Action, Adventure, Indie, RPG",2015-10-09,2.99,407230,Legend of Mysteria RPG - Legend of Mysteria RPG
113654,"Adventure, Casual, Indie, RPG",2015-10-09,5.99,364260,Warlock's Citadel - Warlock's Citadel
113655,"Casual, Indie, Simulation",2011-07-22,14.99,404030,Lucky Rabbit Reflex! - Lucky Rabbit Reflex!
113657,"Indie, Simulation",2015-10-12,4.99,337570,Luna's Wandering Stars - Original Soundtrack - Luna's Wandering Stars - Original Soundtrack
113658,"Action, Adventure, Indie",2015-10-12,9.99,370220,Animal Gods - Animal Gods
113659,"Action, Casual, Indie",2015-10-12,9.99,402390,Hyperdrive Massacre - Hyperdrive Massacre
113661,"Adventure, Casual, Free to Play, Indie",2015-10-12,Free to Play,380140,The Secret of Tremendous Corporation - The Secret of Tremendous Corporation
113662,"Adventure, Indie",2015-10-12,7.99,381260,Orion Trail - Orion Trail
113665,"Action, Adventure, Indie",2015-10-12,6.99,401280,Nubs' Adventure - Nubs' Adventure
113670,"Indie, RPG",2015-10-12,1.99,409370,Monster RPG 2 - Monster RPG 2
113675,"Action, Indie, Sports",2015-10-12,6.99,398520,OlliOlli2 Soundtrack - OlliOlli2 Soundtrack
113676,"Adventure, Casual, Simulation, Strategy",2015-10-13,3.99,404270,All My Gods - All My Gods
113677,"Action, Indie, Early Access",2015-10-13,14.99,337320,Paint the Town Red - Paint the Town Red
113678,"Action, Indie",2015-10-13,12.99,261490,Bedlam - Bedlam
113679,"Adventure, Casual",2015-10-13,19.99,398620,Living Legends: The Frozen Fear Collection - Living Legends: The Frozen Fear Collection
113680,"Simulation, Strategy",2015-10-13,19.99,397380,Alea Jacta Est: Hannibal Terror of Rome - Alea Jacta Est: Hannibal Terror of Rome
113681,"Action, Indie, Strategy",2015-06-30,9.99,348490,Beyond Sol - Beyond Sol
113683,Simulation,2015-10-07,19.99,325968,Train Simulator: NJ TRANSIT® F40PH -2CAT Loco Add-On - Train Simulator: NJ TRANSIT® F40PH -2CAT Loco Add-On
113684,"Action, Adventure, Indie, RPG, Early Access",2018-12-01,14.99,302810,Divinia Chronicles: Relics of Gan-Ti - Divinia Chronicles: Relics of Gan-Ti
113685,"Simulation, Strategy",2015-10-13,19.99,397381,Alea Jacta Est: Parthian Wars - Alea Jacta Est: Parthian Wars
113687,"Action, Adventure, Indie, RPG",2015-10-07,7.99,319430,CHAOS - In the Darkness - CHAOS - In the Darkness
113689,"Free to Play, Indie, Sports, Strategy",2015-10-07,Free to Play,407120,Soccer Manager 2016 - Soccer Manager 2016
113690,Simulation,2015-10-07,1.99,408450,Last Days of Spring Soundtrack - Last Days of Spring Soundtrack
113691,"Casual, Indie, Simulation",2015-10-07,2.99,407680,Last Days of Spring Visual Novel - Last Days of Spring Visual Novel
113699,"Indie, Simulation, Strategy",2015-10-07,9.99,374640,March of Industry: Very Capitalist Factory Simulator Entertainments - March of Industry: Very Capitalist Factory Simulator Entertainments
113701,Simulation,2015-10-08,4.99,326008,Lbms Wagon Pack - Lbms Wagon Pack
113702,"Action, Casual, Indie",2015-10-08,1.99,399910,Ookibloks - Ookibloks
113704,Simulation,2015-10-08,4.99,326009,Ommi Wagon Pack - Ommi Wagon Pack
113706,Indie,2015-10-08,6.99,407290,There Was A Caveman - There Was A Caveman
113708,"Adventure, Casual",2015-10-08,9.99,403510,Fairy Tale Mysteries 2: The Beanstalk - Fairy Tale Mysteries 2: The Beanstalk
113710,Racing,2015-10-08,39.99,354160,WRC 5 FIA World Rally Championship - WRC 5 FIA World Rally Championship
113711,"Indie, RPG",2015-10-08,3.99,401550,Legena: Union Tides - Legena: Union Tides
113712,Strategy,2015-10-08,29.99,353830,Sid Meier's Civilization: Beyond Earth - Rising Tide - Sid Meier's Civilization: Beyond Earth - Rising Tide
113714,"Action, Indie, Early Access",2015-09-29,9.99,406400,Axes and Arrows - Axes and Arrows
113716,"Indie, Racing",2015-10-09,4.99,352530,Poppy Kart - Poppy Kart
113719,"Adventure, Indie",2015-10-06,19.99,330820,2064: Read Only Memories - 2064: Read Only Memories
113720,Simulation,2015-10-09,29.99,405430,OMSI 2 Add-on Berlin X10 - OMSI 2 Add-on Berlin X10
113721,Casual,2015-10-05,2.99,399880,Amos From Outer Space - Amos From Outer Space
113725,"Action, Adventure, Casual, Indie, RPG, Simulation",2015-10-06,14.99,382140,SKYHILL - SKYHILL
113726,"Adventure, Indie",2015-09-30,3.99,402690,Expand - Soundtrack - Expand - Soundtrack
113727,"Action, Adventure, Casual, Indie",2015-10-01,0.99,389610,Disposable Heroes Soundtrack - Disposable Heroes Soundtrack
113728,"Action, Indie",2015-09-19,1.99,375030,Korwin The Game - Korwin The Game
113729,Casual,2013-01-28,2.99,397770,Meridian: Age of Invention - Meridian: Age of Invention
113730,"Action, Simulation, Early Access",2015-10-01,17.99,367270,Angels Fall First - Angels Fall First
113731,"Action, Adventure, Indie",2015-09-30,5.99,403230,ZombieZoid® Zenith - ZombieZoid® Zenith
113732,Indie,2015-10-01,4.99,364190,ASDAD: All-Stars Dungeons and Diamonds - ASDAD: All-Stars Dungeons and Diamonds
113733,Simulation,2015-10-01,19.99,325969,Train Simulator: LNER Peppercorn Class K1 Loco Add-On - Train Simulator: LNER Peppercorn Class K1 Loco Add-On
113734,"Adventure, Indie",2015-10-01,1.99,395250,The Adventures of Fatman - The Adventures of Fatman
113741,"Adventure, Indie",2015-09-29,9.99,401860,Nevermind Soundtrack Vol. 1 - Nevermind Soundtrack Vol. 1
113743,Action,2015-09-29,29.99,370460,Arcana Heart 3 LOVE MAX!!!!! - Arcana Heart 3 LOVE MAX!!!!!
113744,Sports,2015-09-29,49.99,312920,Rugby League Live 3 - Rugby League Live 3
113746,"Casual, Indie, RPG, Simulation",2015-09-29,Free to Play,377430,Who Is Mike - A Visual Novel - Who Is Mike - A Visual Novel
113747,"Adventure, Indie",2015-09-29,3.99,403570,Stigmat - Stigmat
113748,"Action, Indie",2015-09-30,6.99,319470,Ninja Pizza Girl - Ninja Pizza Girl
113749,Indie,2015-09-30,4.99,343410,inSynch - inSynch
113750,"Adventure, Indie",2015-10-01,9.99,303210,The Beginner's Guide - The Beginner's Guide
113751,"Action, Indie",2015-09-30,9.99,392720,Daily Espada - Daily Espada
113754,"Action, Indie",2014-03-06,3.99,379640,Bloo Kid 2 - Bloo Kid 2
113755,Adventure,2015-10-01,4.99,403670,Lumber Island - That Special Place - Lumber Island - That Special Place
113757,"Casual, Indie",2015-10-01,2.99,402170,Puzzle Ball - Puzzle Ball
113758,"Action, Indie, Strategy, Early Access",2015-10-01,7.99,300760,Epsilon - Epsilon
113760,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Strategy, Early Access",2015-09-15,9.99,344890,ARM PLANETARY PROSPECTORS Asteroid Resource Mining - ARM PLANETARY PROSPECTORS Asteroid Resource Mining
113761,Adventure,2015-10-01,14.99,395560,Lost Horizon 2 - Lost Horizon 2
113762,Action,2015-10-02,12.99,404050,Black & White Bushido - Black &amp; White Bushido
113763,"Action, Indie",2015-10-02,9.99,370480,Pixel Galaxy - Pixel Galaxy
113764,"Adventure, Indie, Simulation",2015-10-02,14.99,384840,Dead But Alive! Southern England - Dead But Alive! Southern England
113765,"Action, Adventure, Indie",2015-10-02,9.99,360680,Drone Zero Gravity - Drone Zero Gravity
113766,"Action, Indie",2015-10-02,2.99,384590,Polychromatic - Polychromatic
113768,"Indie, RPG",2015-10-02,2.99,397740,Hylics - Hylics
113769,"Indie, RPG",2015-10-02,4.99,406650,Ratings War - Ratings War
113770,"Action, Casual, Indie",2015-09-30,2.99,349020,Hyperspace Pinball - Hyperspace Pinball
113771,"Action, Indie",2013-10-02,4.99,399000,Porradaria Upgrade - Porradaria Upgrade
113772,"Adventure, Indie",2015-09-30,4.99,403070,Silver Creek Falls: Chapter 2 - Silver Creek Falls: Chapter 2
113773,"Adventure, Indie",2015-09-30,1.99,403080,Silver Creek Falls - Chapter 2 Soundtrack - Silver Creek Falls - Chapter 2 Soundtrack
113774,"Action, Free to Play, Massively Multiplayer, Strategy",2015-09-30,3.99,400842,Block N Load - 560 Platinum Bar Pack - Block N Load - 560 Platinum Bar Pack
113775,"Action, Free to Play, Massively Multiplayer, Strategy",2015-09-30,9.99,400840,Block N Load - Starter Pack - Block N Load - Starter Pack
113776,"Indie, Strategy",2015-09-30,17.99,388060,The Escapists: The Walking Dead - The Escapists: The Walking Dead
113777,"Action, Indie",2015-09-30,6.99,348280,ORBIT - ORBIT
113779,"Casual, Indie, RPG, Simulation, Strategy",2015-09-29,9.99,405130,Tabletop Simulator - Cosmic Encounter Connector - Tabletop Simulator - Cosmic Encounter Connector
113780,Action,2015-09-29,49.99,348470,SAMURAI WARRIORS 4-II - SAMURAI WARRIORS 4-II
113781,Sports,2015-09-29,59.99,370240,NBA 2K16 - NBA 2K16
113782,"Action, Indie",2015-09-29,7.99,404860,Inside Me - Inside Me
113785,"Simulation, Strategy",2015-09-25,19.99,310470,Grand Ages: Medieval - Grand Ages: Medieval
113786,"Action, Indie",2015-09-25,4.99,293600,Arson and Plunder: Unleashed - Arson and Plunder: Unleashed
113787,"Adventure, Indie",2015-09-25,4.99,404840,Fran Bow - Original Soundtrack - Fran Bow - Original Soundtrack
113788,"Action, Casual",2015-09-25,1.99,399920,Blowy Fish - Blowy Fish
113789,"Casual, Indie, Simulation",2015-09-25,4.99,388360,Shoppy Mart: Steam Edition - Shoppy Mart: Steam Edition
113790,"Adventure, Indie, RPG",2015-09-25,9.99,371220,VERLIES II - VERLIES II
113791,"Action, Indie",2015-09-25,6.99,399140,Straima - Straima
113792,"Action, Indie, Early Access",2015-09-25,9.99,339910,Uncraft World - Uncraft World
113793,"Action, Indie",2015-09-23,6.99,398160,Shapes of Gray - Shapes of Gray
113794,"Indie, Strategy",2015-09-23,9.99,390740,Galactic Civilizations III Soundtrack - Galactic Civilizations III Soundtrack
113795,Casual,2015-09-23,4.99,397210,Kanji Training Game - Kanji Training Game
113796,"Indie, Strategy",2015-09-23,12.99,400160,Concrete Jungle - Concrete Jungle
113797,"Action, Free to Play, Massively Multiplayer, RPG, Strategy, Early Access",2015-09-23,Free to Play,385890,Golden Rush - Golden Rush
113798,"Action, Casual, Indie",2015-09-23,0.99,402850,Miner Mayhem - Miner Mayhem
113799,"Action, Massively Multiplayer, RPG",2015-09-23,9.99,394420,Golden Rush - Assassin Hero - Golden Rush - Assassin Hero
113800,"Action, Massively Multiplayer, RPG",2015-09-23,49.99,394423,Golden Rush - Barbarian's Full Set of Artifacts - Golden Rush - Barbarian's Full Set of Artifacts
113801,"Action, Massively Multiplayer, RPG",2015-09-23,9.99,394410,Golden Rush - Paladin Hero - Golden Rush - Paladin Hero
113803,"Action, Massively Multiplayer, RPG",2015-09-23,4.99,400820,Golden Rush - Rare Artifacts pack - Golden Rush - Rare Artifacts pack
113804,"Action, Indie",2015-09-23,2.99,405260,A Fistful of Gun Soundtrack - A Fistful of Gun Soundtrack
113805,"Action, Indie",2015-09-23,12.99,229810,A Fistful of Gun - A Fistful of Gun
113806,"Action, Massively Multiplayer, RPG",2015-09-23,9.99,394421,Golden Rush - Witch Hero - Golden Rush - Witch Hero
113807,"Action, Casual, Indie, Sports",2015-09-24,8.99,367430,One Ship Two Ship Redshift Blueshift - One Ship Two Ship Redshift Blueshift
113808,"Adventure, Casual, Free to Play, Indie",2015-09-24,Free to Play,395520,Missing Translation - Missing Translation
113809,"Adventure, Casual, Free to Play, Indie",2015-09-25,Free,406100,Angels That Kill Soundtrack - Angels That Kill Soundtrack
113810,Adventure,2015-09-25,7.99,397270,A Kiss For The Petals - Remembering How We Met - A Kiss For The Petals - Remembering How We Met
113811,"Adventure, Casual, Indie, RPG, Strategy",2015-09-25,9.99,392940,Epic Quest of the 4 Crystals - Epic Quest of the 4 Crystals
113813,"Adventure, Indie",2015-09-23,3.99,382120,Journey To The Center Of The Earth - Journey To The Center Of The Earth
113815,"Casual, Indie",2015-09-28,4.99,399040,Legends of Solitaire: Curse of the Dragons - Legends of Solitaire: Curse of the Dragons
113816,"Action, Adventure, Indie",2015-09-28,12.99,374060,Stairs - Stairs
113817,"Action, Indie",2015-09-28,9.99,386560,Psycho Starship Rampage - Psycho Starship Rampage
113818,"Action, Adventure, Indie",2015-09-28,2.99,389310,Tic-Toc-Tower - Tic-Toc-Tower
113819,"Indie, Early Access",2018-02-28,1.99,406090,Lost Moon - Lost Moon
113820,"Racing, Simulation, Sports",2015-09-28,5.49,334781,Project CARS - Aston Martin Track Expansion - Project CARS - Aston Martin Track Expansion
113821,"Indie, Strategy",2015-09-28,3.99,403660,Omnipresent - Omnipresent
113822,"Adventure, Casual, Simulation",2015-09-28,12.99,381010,Orion: A Sci-Fi Visual Novel - Orion: A Sci-Fi Visual Novel
113824,"Action, Adventure, Indie, RPG, Early Access",2015-09-28,1.0,384090,Sketch Tales - Sketch Tales
113825,"Action, Casual, Indie",2015-09-28,4.99,356200,Keen Dreams - Keen Dreams
113826,"Adventure, Indie, Strategy",2015-09-28,9.99,381780,80 Days - 80 Days
113827,Simulation,2015-09-28,9.99,399860,Steel Armor: Basra 86 - Steel Armor: Basra 86
113828,"Simulation, Strategy",2015-09-24,14.99,369150,Cities: Skylines - After Dark - Cities: Skylines - After Dark
113829,"Adventure, Casual",2012-04-01,6.99,397970,Abandoned: Chestnut Lodge Asylum - Abandoned: Chestnut Lodge Asylum
113830,"Adventure, Indie, RPG",2015-09-24,24.99,400110,Else Heart.Break() - Else Heart.Break()
113831,"Indie, RPG, Strategy",2015-09-24,9.99,339640,Jagged Alliance Online: Reloaded - Jagged Alliance Online: Reloaded
113832,RPG,2015-09-24,15.99,382890,FINAL FANTASY V - FINAL FANTASY V
113833,"Indie, RPG, Strategy",2015-09-24,5.99,400660,Reverse Crawl - Reverse Crawl
113834,"Action, Adventure, Casual, Indie, RPG, Simulation",2015-09-24,4.99,349760,Snail Bob 2: Tiny Troubles - Snail Bob 2: Tiny Troubles
113835,"Action, Indie",2015-09-24,9.99,276730,Tango Fiesta - Tango Fiesta
113837,"Action, Adventure, Indie, RPG",2015-09-22,14.99,396640,TowerClimb - TowerClimb
113838,"Action, Adventure, Casual, Indie",2015-09-18,1.99,404460,Melter Man - Melter Man
113839,"Casual, Indie",2015-09-22,0.99,370170,Dale Hardshovel HD - Dale Hardshovel HD
113840,Action,2015-09-22,7.99,378505,One Piece Pirate Warriors 3 DLC Pack 2 - One Piece Pirate Warriors 3 DLC Pack 2
113842,"Action, Indie",2015-09-22,9.99,307590,Penarium - Penarium
113845,"Sports, Strategy",2015-09-22,19.99,236690,Blood Bowl 2 - Blood Bowl 2
113846,"Action, Adventure, Indie, Early Access",2015-09-22,12.99,377250,Subaeria - Subaeria
113848,"Casual, Indie",2013-07-23,6.99,383950,League of Mermaids - League of Mermaids
113850,"Adventure, Casual, Free to Play, Indie, RPG, Simulation",2015-09-07,Free to Play,404480,SC2VN - The eSports Visual Novel - SC2VN - The eSports Visual Novel
113852,Simulation,2015-09-23,19.99,379550,FSX: Steam Edition - Kilimanjaro Airport (HTKJ) Add-On - FSX: Steam Edition - Kilimanjaro Airport (HTKJ) Add-On
113854,Simulation,2015-09-23,9.99,379230,FSX: Steam Edition - Pushing the Envelope Add-On - FSX: Steam Edition - Pushing the Envelope Add-On
113855,"Adventure, Casual, Racing",2015-09-23,4.99,381850,My Paper Boat - My Paper Boat
113856,"Action, Indie",2015-09-23,4.99,373600,Weapon of Choice - Weapon of Choice
113857,"Adventure, Indie",2015-09-17,4.99,395530,Missing Translation: Deluxe Edition - Missing Translation: Deluxe Edition
113858,"Casual, Indie, Simulation, Strategy",2015-09-23,4.99,391440,XenoBloom - XenoBloom
113859,"Action, Indie",2015-09-23,3.99,373610,Shoot 1UP - Shoot 1UP
113860,"Action, Indie",2015-09-23,3.99,373620,Explosionade - Explosionade
113861,Simulation,2015-09-23,9.99,404450,Dandelion - Wishes brought to you - OST - Dandelion - Wishes brought to you - OST
113862,"Action, Indie",2015-09-23,2.99,373630,Game Type - Game Type
113863,"Action, Indie, Simulation",2015-09-22,0.99,402190,Gamer Simulator - Gamer Simulator
113864,"Action, Adventure, Casual, Indie",2015-09-23,12.99,334100,Extreme Exorcism - Extreme Exorcism
113865,"Adventure, Free to Play, Indie",2015-09-23,Free to Play,402890,Nyctophilia - Nyctophilia
113866,"Casual, Indie, Strategy",2015-09-23,4.99,297080,Navpoint - Navpoint
113867,"Casual, Simulation, Strategy",2011-09-27,4.99,403090,Rescue Team 2 - Rescue Team 2
